the use of computers has been increasing since personal computers were invented although there are some upsides to computers like doing research and interacting with people there are caps more bad aspects then good ones when it comes to computers computers negatively affect the way people live outside the virtual world caps people end up overweight or oblige from spending too much time in a computer chair and not enough time outside exercising people also tend to interact with people on the computer that they don talk to out in the world or that they don know at all people also give out personal information to people they don know which leads me to my second point thefts happen everyday across the globe whether its robbing a bank a store or even someone identity using a computer can lead to caps thefts there are people that hack into peoples banking account which has all your personal information on it and withdraw any sum of money that they like millions of people have all of their information online for anyone to see and this is very dangerous that is another downside to computers my final point that is to be made is all the costs that come with computers caps people have to spend a lot of money on glasses because they looked at a computer nearly all the time some people even must pay for ream there are people out there who are actually addicted to the internet so they have to pay thousands of dollars to get back to health as you can see there are caps more cons than pros when it comes to computers any of these things could happen to you so i advise you not to use a computer,14
dear newspaper i think computers are a good thing people use computers for business computers allow you to interact with people far away they also allow you to do research that is why i think computers are good computers can be used for many different things they can be used for business some people work at home on computers they can also be used to interact with people far away you can interact with someone who you don see on a daily basis computers can also be used for research you can do research on a school project or on other businesses you interact with computers are good some people use computers for business you can also interact with people far away you can even do research on a computer that is why computers are good,16
i think that computers have a good effect on people when people are on the computer they are not on for very long i also think computers have a good effect on people because of the new technology computers are positive and they can help you when you are stuck or need to look something up to me computers are positive when people go on the computer they are not on for nut hours straight sure they might be on nut hours in a day but they do other stuff in between like school meals and activities some people need computers for their caps news caps companies need computers for editing and printing out the paper they also put the news on there website what would most people do without a computer computers are positive because of the new technology the new technology is helping people interact over the if you have a long distance friend or family member there are how many ways to talk to them you could use caps sky booboo caps or even email when i go on the computer i don just sit and watch caps caps or caps online i interact with my friends percent of us population between the ages nut have a caps percent have sky or booboo and talk to people that are too far away to visit computers are positive because they can help you with school that you don know just go on the internet and look it up if you need to translate caps to caps just go on the computer and translate it percent of people learned a dictionary there own using the internet if there is a word you want to know and isn i the dictionary look it up and it will be online computers have a positive effect on people nobody spends so much time on the computer that they can go outside or hang out with there friends people actually need the computer for their caps the new technology that is coming out is letting people interact with people across the world they are positive to have for school work definitions and even translation computers are not negative and they don take away what you should do in life,17
yes i do think that we should continue using computers because it helps us stay in contact with other countries around the world it forms a balance and it also makes life simpler first of all computers help us stay in contact with the other countries around the world without computers we would not be able to caps or van video message other countries about important events second we have to balance computers and exerting and interacting with just sitting on the computer but computers can help us interact with family and friends by mailing or video cheating can also help you stay in contact last using computers makes life simpler like how its so much easier to write an caps and not a letter and its easier to instant message someone then to call them also for school projects you can make your project look so much better by adding pictures and different fonts just hand writing it that why agents arena a waste at time because they help us stay in contact with the other countries they form a balance and it also makes life simpler,16
my opinion about the effects of computers is that computers do help you but people should not us the computer to lot because people should exercise interacting with family and enjoy nature exercising is more important than a computers because it will make you health you will not be sick so much interacting with family is more important than a computers because the month help you have friend but not a family help you when you help and maybe that friend in the computer is maybe not real that is why it is important to interacting with family and the last thing that is more important than a computers is enjoying nature it is fun because you are not bored you be outside you will not think about the computer because you will be enjoying so much my opinion is that computers should only be us to see your mail or to learn something you want to find out in the computer,16
i completely agree with those people who think computers have a negative effect on us today even though computers are great they do have many negative effects on people who use them since new technology and post pictures on websites where everyone can see also they have games for computers that people get hooked on lastly there are creditor online the new technology is amazing like webcams where you can video chat or telephones where you could take pictures caps they do have negative effects there have been many suicides over cuber bullying this is where people bully kids over the internet also some people send naked pictures online or even while webcamming this is illegal and absurd that young or even older people would be doing these actions also there are websites where people can post these pictures of you that are very personal and make a huge difference in you life there are many people who have games for their computer or download games off of websites most people actually get addicted to the game they would play it all day if they could and if they arena playing they are wishing they could this makes them miss out on slot of things they might not get enough expertise or not do any homework which will make you grades drop they could also not be spending time with family it also might change who you are as a person the most important thing about the use of computers is your safety there are creditor all over the internet and can pretend they are someone from school and ask where you live you should never tell anyone where you live or your full name online they can and most likely will come to your house for you it could most likely cost you or even family members your lives computers can be fun and you can learn an abundant amount of information but as long as you smart about using it remember not to tell anyone where you live or don take pictures and send them that are personal they could be all over the internet the next day lastly worry about your family grades and health than some useless game be smart and safe,17
computers don have any affect on kids we just love going on cause we use it for help and this persuade the readers of the local newspaper cause we need to be able to communicate also do writing essays and doing social studies or science homework my ideas are let us go computers cause were not bothering s can just leave us alone and let us do what you need to do cause what computers are what give us information for we have to do and were to do rat we grotto do and s people can just leave us alone cause arena addicting to me or anyone and if we were it still would it matter cause a computers a computer s don punish it because just punish us from the computer punish us because of it cause its the computer fault it can be addicting cause the computer is device that gives us rat we need and the information we also the computer does majors for us the computer is a amazing thing,16
to the computers people technology is a good thing to have if we do not have technology then we can not call no one we will not have computers to go online we can not talk to my family or friends people us technology for they jobs like people that work for cars they need computers to see if the cars if old that is why will need technology people need technology for a lot of thin have technology to us computers is the big thing because we need to look up a lot of things online we need computers to test on we call people with technology you us computers to go online on googlecom that is why we need technology so we can call people,17
i don think that computers is the most positive effect because most computers are not like that the computers are not the smartest but it does help you when you need to do something like a project when you have to look for pictures and when you need help with math you can use the calculator on the computer but the computer does not help you on all your subjects the computer only helps you on a couple of your subjects that is the main reason i use the computer sometimes when i doing homework i let the computer do it for me so it is raiser for me to do and i look for websites on it they give you really good websites that is why mostly everyone uses the computer they mostly use the computer to look for jobs cars or a house that is what they mainly use the computer for most people do not like using the internet because they think its cheating to use the computer,14
you must be insane computers are very important to society my first reason is computers can be used for research secondly can be made lastly you can talk and video chat these are my three reasons why computers are important to society if you want to know more send on firstly computers can be used for research for example what if your boss vats to find the of products all you have to do is go to wwwgooglecom and look it up is is that easy also what if you need to do research on organization for school instead of reading books about him you can type in his name and there your information in caps nut out of nut kidsadults use the computer for research this is my first reason secondly purchases can be made what if you would like to buy a plane ticket to location to help you can go on the computer and buy a ticket at your convenience you can order order all types of that needed to location or that a relativefriend can have a how way simpler than going out and doing it yourself this is my second reason lastly you can talk and video chat you own a other people and you all in different country need a a video meeting what if you have relatives that live far away that you miss slot you can have a video family this is my last reason i hope you consider my reasons why computers are very important to society,17
i think the use of computers is very good things in the present day location i think this because people use it to research stay in touch with friends and family and music these are all things adults and kids need a like to do read on and i will explain why this is so important my first reason why i think computers are good thing is because the are a good source to do research on a specific topic kids all over the location use the internet to do class projects adults can use the computer to look up a certain food recipe if you need help with something the computer is allays there some people even use the computer for a job computers can help with a lot of things another reason why computers are a big help because you can stay in touch with friends and family a great thing to use on a computer is a web can with this you can see and talk to people on a billet cray even if they are far away you can also go on misplace of face book there two websites that are used to post pictures and to talk to chosen friend it is a good way for people to get to know you a similar thing to this is instant messaging you can use this to talk to friends and many on line don stop reading there is more thing my last reason why computer are such a great thing to have is because you can do do much with music on the computer you can use the computer to listen to music and put music on to and pod or nut player some people use the computer to make music you can get a program that you can make heats and put it together to make some kind of a song music is a great thing that all age groups love that is why i think havering a computer is a very positive thing you can do researching say in touch with friends and family and do a lot with music there is so much more then these nut thing that a computer is good for i don think the world would be the same without computers,14
dear local newspaper caps are bringing questioned if the are good for our society or not i would have to say that they are good and bad you really can pick a side these good because children and teens can get the information they need to teach in school it allows people to chat with others in different places and it helps hander coronation those were the good here are some bad things about computers people spend to much time on the computer instead of exercising they don get to enjoy nature and people stop interacting with friends and family anyone can pick a side i just can because i can relate to both sides for example one of the good reasons about computers was that you can chats with other people around the world i can relate to that because when i live here in caps caps my mom and stepped live in location location so i don see them much but thanks to computer i can chat with them when ever i want to honestly i wouldn know how my life would be like if i dint have a computer and i want able i caps now although can also to one or the bad things about computers which is that people spent to much time on the them i can relate to that and so could of the other well because when i around nut because go to a after school go straight on my captor and around nut when my grandma nut pc she always comes in and your on that thing to much you your hands in her so in my opinion i believe that commuters can be good for our society and bad for me there is no side to take others might feel the same way and others month not its up to them to make a choice so ask your self caps you believe that computers are good or bad for our society,16
what i am going to tell you could change the way you think about computer in general people might say that computers are great to be on its fast and you get what you need but i think computers are not good they become addicting and make your bills every high computers can lead to your child sending less time with you and your family also computers can be very dangerous for teens and children of all ages i say that computers are addicting this is a fact percent of students spend most of there time on the computer why are computers so addicting well they have instant message you can talk to people around the world now i know it might not sound bad but this can be bad for your pocket person who works with electron bills says that because children spend more time on the computer the bills in house have grown up almost percent and the harder it is for people to pay there bills computers are what they say now a days are one of the main reason children spend less time with there family this is true in most family like mine because pot computers me and my sisters spend more time on then computer than with each other this can cause arguing and fighting between family statics show that nut people would rather spend more time on the computer talking to people or listening to music than spend time with there own children or parents is this what you want for your you and your children to be separated by secondly computers arena always safe for teens and children of all ages there are many reasons why computers can sometimes not be safe for your children or teens i say this because sometimes we are worried about are kids salty and when your child is on the computer you have no idea who they are talking to or what they are talking about teens are mostlikely going to met other people online and there are talkers posers and other people out there that are pretending to be someone they are not and your child can be one of those peoples who fall for it and it can lead to meeting someone they might not know and they can be kiddnapped ripped anting can happen children can be always get hurt by verbal abuse they can be threatened by others and hurt and that can cause emotional damage so be careful and monitor your child these are just very few things that can happen these are my reason computers arena the really benefiting are society,18
lets go back around nut years ago those were days when it could take weeks to communicate with out of state family days when knowledge was only found in books and oven found slowly those were days where everything was done with a lack of speed and precision computers change all that with nothing but the tap of a finger we can communicate with people worldwide or sea the web for some knew information percent of peoples relatives live out of their state i can relate with nut cousins in location and nut in location without these instant messages and email we would more than likely talk to them once maybe twice a year some people say that computers make people spend less time interacting with family and friends for me personally and i know many others interaction would be impossible without these modern manuals with all the location technology out there nothing has me as amazed as the webcam you with this tool can talk face to face with someone on the other side of the world the world is a better place when we can have a true connection to other cultures and what better way than to talk to them what people nut years ago would never think possible we can use at a moments notice and yet still many people don appreciate it my caps and my caps have both used internet to reunite with old college buddies or see how far away friends are these are grown ups using the tools available to improve their lives internet goes beyond teenagers on caps and caps what you can find online still amazes me the information you could get out of nut conjunction books you could find in turn minutes on the internet any question including personal anything can be answered years ago people would have killed for this power for the common man to be able to access all he ever needed to i see the point people make about needing excessive and there right but in five minutes on the web you could have an exercise routine planned out with modern techniques and styles the computer has anything for anyone looking for some place to enjoy nature organization it in seconds there will be thousands thousands of results missing a dictionary there are literary hundreds of sites to find a definition online people take these machines for granted and assume we could live without them but i doubt they ever realize how much we really need them the technology is there why not use it i could never turn down an opportunity to talk to a distant cousin or another kid from a different country i couldn pass up a chance to check up on some old buddies that moved away thanks to computers i have that opportunity i have that chance ve been shown an open door to find out everything i could want man can know everything but these days he can find out anything i not sure if the computer has changed the direction of advancing technology but i can tell you it has definitely offered the course,17
computers are very helpful in many of ways i believe that computers can a very great needed affect on you caps can cause you to caps caps and cheap caps the computer can caps you in many interesting ways the fast rat caps can caps is caps helping other plan caps vacations by money to them also caps can caps by know how to do different things like caps if you get lost or show you how to get there the second way is helps is to give caps the computer can give you plenty of caps i use the computer caps caps caps of caps also gives me caps about a caps college that i would caps and like to attend to the last way the computer helps out the its with box from there if you caps online you can in the computer i caps this machine because you don have to buy something that just come out caps the real expensive caps you can just caps online and caps caps caps a cheaper caps also caps mom wanter to caps new caps on the dealer but caps was expensive so went online and bought caps cheaper than the would sell caps to us this is how the computer can come in handy when you need caps this is why i believe that computer you,15
dear local caps i think computers benefit society treaty most of what we do today could not happen without computers the biggest use of computers is communication if your in location on a business trip but need to send a letter to your company you can send an email which is much less expensive than paying for as piece of caps the experts concerns that people arena spending enough time with family and friends is a point many people cominucate with family and friends through computers i would hardly yet to talk to my cousin if i couldn go on facebook i would have had to wait another month to find out my other cousin was engaged if i dint follow her on caps if the concern is face to face contact the computer has a cure for that too a video messaging site called booboo another way computers allow communication is through the sharing of information many facts needed for school are spread out in hundreds of books over the caps ve done research for a project and have been able to get facts from the organization and organization about crime state many times researching an animal will take you online because more modern books note good website to travel to for more information without the caps a simple research project could take for months some scientists think people are spending too much time on the computer this both right and wrong sitting at a computer watching youtube for hours is not nessasarily the best thing however the caps is also for computer the caps has designed a game so that you can have fun while getting excessive computers are like chocolate they can be good but too much is a bad thing,17
computers are mind browning on what they can do they can make or break someone financhely they also can verdure amazing graphs that artist can verdure computes are also for great for ricer anal activity and they also take your life away i not talking about a real life caps talking about the activity you do away from home now lets see the benefits and problems we come so far on how we handle money we use to put it in chats and hide them now all we do is click and type in a security number people can also invest in items but investing is tricky you don always win you can win small or lose big they say caps computers today are d the screens are made of a liquid crystal formula that hardens the lights in the back pixels do most of the word to bring stunning graphs to life on computers today people make money by selling graphs they made on computers so this would be another plus on what a computer dose to a human i went to a school to fern how to verdure great graphs all teens kids and adults have used a computer for recerantol activity on todays computers you can play games watch videos and listen on computers people do this to envoy then shelfs some people ran get in trouble for fooling around on the web but there is nothing stressed out and just playing some games for a while person i like to go on youtube and find funny videos after school i use to own a youtube account and get many views the worst thing about coumpurts is it can ruin plan goto or someone local life some people get addicted and can stop being on the computer until it is taken away for example some people play world of war craft get addicted and can stop i had a problem when i had to chef you tube a lot well i hoped you readers no matter what happens i think computers benefit more than the problems,14
more and more people use computers but not everyone agrees that this benefits society well to me it does benefit society in many ways like learning online you can learn many things online you can practice math reading and even writing you can also have fun online if your bored at home and have nothing to do also you can interact with friends and family members by email etc when your online you can learn slot of things if your at home and you need to study for a test you can go online and study you can also learn more because you can learn how to do a math problem if you don know it or just catch up on reading people sometimes need a computer because they might be bored so they can go online and play games and have fun people especially kids get bored at times so they can just go on the computer and play games and trivia so they can still learn computers can let you interact with your family and s rinds you can email or webcam if you haven talk to someone a long period of time you can just go to the computer and talk to them if you want to find a caps school classmate that you haven talked to in years you can now computers do benefit the society in my own opinion we do need computers if parents do not want their child on websites they don approve of the parents can always block those websites computer are really nessacary they can help in a huge way,16
i think we can all agree that computer usage is a very controversial issue in my opinion i believe that computers have a negative effect on people for instance its not safe and children can get into all sorts of things on the internet also people spend too much time in front the computer now a days caps its a major distraction and also a negative effect on kids school work its now or never do we divide that computers have a negative effect you decide isn every parents biggest concern the safety of their children when on the internet kids are capable of accessing anything and everything sometimes kids don even look for bad things they just pop up would you want your child veining things that you have no control over also websites like capscom one one of the greatest concerns when it comes to internet safety although you are supposed to be at least nut to have a caps most kids lie about their age did you know that nut out of nut caps users lie about their age and its not always a nut year old saying they are nut it could be a nut year old saying there nut not only do people lie about their age they lie about who they are is this the kind of internet exposer you want for your children put a stop to this right now more than percent of caps are overweight and unhealthy this is another negative effect computers have on people its a gorgeous date day bright blue skies cotton candy clouds the sun is shining and there a nice warm breeze perfect day to go out and get active right wrong none people would caps be inside on the computer instead of going for a walk people would caps spend hours on facebook this is a serious concern to our health people don exercise enough as it is and then when you add computers people will never get active instead of playing video games online people need to be reminded that turning off the computer and playing a fun beighborhood game of baseball is just as fun and much more beneficial this is just one step caps need to take to get a healthier lifestyle wouldn you agree did you know that kids that spend more time on computer are more likely to do poorly in school surely if nothing else will convince you of the negative effects of a computer this will caps than coming home and doing homework more time is spent in front of the computer as a student i will admit that the computer is a very tempting distraction and can easily pull a student away from their studies you can expect a child to make the right decision and tell their they have to go because they need to study so you do take action now or your child will definitely suffer the time has come to decide do you believe computers have a negative effect on people its clear that the computer is not safe not to mention too much time is spent on the computer instead of being active most importantly computers will negatively affect children grades don wait another minute lets agree and do something about this,14
